# US populated places (Census Gazetteer 2023 coords + PEP 2023 population)
# population >= 1000; id = PP<7-digit GEOID>; LON,LAT order
# Generated by scripts/build_populated_places.py
id,name,lon,lat,elevation_m,state,population
PP3660895,Red Hook,-73.87651,41.99578,,NY,1949
PP4219696,Dover,-76.84843,40.00330,,PA,1949
PP4770400,Spring City,-84.86423,35.68639,,TN,1948
PP1761678,Prairie Grove,-88.26988,42.27386,,IL,1947
PP1920035,Denver,-92.33394,42.66822,,IA,1946
PP2634640,Grayling,-84.71107,44.65796,,MI,1946
PP2744566,Mountain Lake,-94.92770,43.94013,,MN,1946
PP2969302,Sparta,-93.08456,37.00180,,MO,1946
PP4242352,Leesport,-75.96719,40.44443,,PA,1946
PP0510570,Calico Rock,-92.12591,36.12197,,AR,1945
PP3950862,Minerva Park,-82.94312,40.07619,,OH,1944
PP4057650,Pawnee,-96.80050,36.35148,,OK,1944
PP4114750,Columbia City,-122.81240,45.89755,,OR,1944
PP5379275,Winlock,-122.93423,46.49066,,WA,1944
PP2138818,Hurstbourne Acres,-85.59065,38.22020,,KY,1943
PP2454875,Myersville,-77.57136,39.51023,,MD,1943
PP2860480,Purvis,-89.40628,31.14637,,MS,1943
PP5340980,Mabton,-119.99391,46.21155,,WA,1943
PP5370630,Tenino,-122.86045,46.85382,,WA,1943
PP0102860,Ashland,-85.83371,33.26989,,AL,1942
PP5183600,Waverly,-77.09560,37.03402,,VA,1942
PP4876636,Waskom,-94.06456,32.47663,,TX,1940
PP1321800,Davisboro,-82.60357,32.98141,,GA,1939
PP1327092,Ellijay,-84.48392,34.69132,,GA,1938
PP1850148,Monon,-86.87862,40.86423,,IN,1938
PP4740540,Lakesite,-85.14124,35.20272,,TN,1938
PP2047075,Minneapolis,-97.69966,39.12429,,KS,1936
PP2645540,L'Anse,-88.44814,46.75286,,MI,1936
PP2729294,Hinckley,-92.91272,46.01303,,MN,1936
PP4951140,Mona,-111.84153,39.81180,,UT,1935
PP0126848,Florala,-86.31815,31.02239,,AL,1934
PP0509790,Bull Shoals,-92.59150,36.37357,,AR,1934
PP1764590,Roanoke,-89.20129,40.79852,,IL,1934
PP4703680,Baxter,-85.63492,36.15368,,TN,1934
PP5512325,Campbellsport,-88.28060,43.59751,,WI,1934
PP2233525,Haynesville,-93.13814,32.96634,,LA,1933
PP3402440,Avon-by-the-Sea,-74.01511,40.19142,,NJ,1933
PP4176600,Vale,-117.24212,43.98394,,OR,1933
PP4248696,Mercer,-80.23625,41.22653,,PA,1933
PP3152960,Wilber,-96.96486,40.48091,,NE,1931
PP2076625,Wellsville,-95.07786,38.71766,,KS,1930
PP2644715,Lake Isabella,-85.00478,43.64409,,MI,1929
PP5315185,Coupeville,-122.67947,48.21880,,WA,1928
PP4082400,Wynnewood,-97.16247,34.64279,,OK,1927
PP4530490,Great Falls,-80.90530,34.57213,,SC,1927
PP0182848,Wilsonville,-86.49111,33.24075,,AL,1926
PP2976246,Vinita Park,-90.33922,38.68879,,MO,1926
PP4160850,Rainier,-122.94140,46.07139,,OR,1926
PP4830512,Grandview,-97.17895,32.26838,,TX,1926
PP4854012,Olton,-102.13704,34.18020,,TX,1926
PP5516150,Colby,-90.31573,44.91133,,WI,1926
PP2435200,Greensboro,-75.80808,38.97635,,MD,1925
PP3602407,Arcade,-78.43992,42.53173,,NY,1925
PP3671267,Stewart Manor,-73.68541,40.72012,,NY,1925
PP0539010,Leachville,-90.25495,35.91147,,AR,1924
PP0812855,Center,-106.11056,37.75124,,CO,1924
PP1711774,Catlin,-87.70838,40.06799,,IL,1924
PP3919974,Dalton,-81.70372,40.79956,,OH,1924
PP0170536,Silverhill,-87.75056,30.54536,,AL,1923
PP2738006,Long Lake,-93.57005,44.98325,,MN,1923
PP3641487,Laurel Hollow,-73.47754,40.85670,,NY,1923
PP4801648,Albany,-99.29566,32.72727,,TX,1923
PP2605320,Baraga,-88.50121,46.77534,,MI,1922
PP4570090,Sullivan's Island,-79.83114,32.77095,,SC,1922
PP0606560,Biggs,-121.71332,39.41019,,CA,1921
PP2020450,Ellis,-99.55679,38.93465,,KS,1921
PP2818180,Decatur,-89.11123,32.43397,,MS,1920
PP4877620,Westlake,-97.20379,32.98546,,TX,1920
PP0835070,Hayden,-107.26432,40.49222,,CO,1919
PP5451100,Mannington,-80.34049,39.52869,,WV,1916
PP4660660,Springfield,-97.89645,42.86235,,SD,1913
PP4772380,Surgoinsville,-82.86088,36.47244,,TN,1913
PP0538170,Lake Village,-91.28479,33.32918,,AR,1912
PP3118615,Gibbon,-98.84585,40.74593,,NE,1912
PP4506400,Blacksburg,-81.51812,35.12209,,SC,1912
PP0181504,Westover,-86.53399,33.36734,,AL,1911
PP1852704,New Carlisle,-86.50715,41.70657,,IN,1910
PP2966800,Seymour,-92.76884,37.14742,,MO,1909
PP4774100,Three Way,-88.85722,35.77202,,TN,1909
PP4513150,Chapin,-81.33934,34.16525,,SC,1908
PP1702674,Athens,-89.72163,39.96186,,IL,1907
PP4506490,Blackville,-81.29491,33.34777,,SC,1907
PP3016825,Columbus,-109.24878,45.63597,,MT,1906
PP1019730,Delaware City,-75.59461,39.57379,,DE,1905
PP4538095,Kershaw,-80.58654,34.54436,,SC,1905
PP1761977,Prophetstown,-89.93468,41.66966,,IL,1904
PP2647180,Leslie,-84.43259,42.45034,,MI,1903
PP1749568,Minonk,-89.03815,40.91037,,IL,1902
PP3973894,South Zanesville,-82.01787,39.90362,,OH,1902
PP4010250,Burns Flat,-99.17502,35.35469,,OK,1902
PP2736728,Lester Prairie,-94.03700,44.88332,,MN,1901
PP4253920,New Oxford,-77.05548,39.86300,,PA,1901
PP3924808,Elida,-84.19965,40.78699,,OH,1900
PP4235528,Honey Brook,-75.91075,40.09358,,PA,1900
PP0112760,Cedar Bluff,-85.58857,34.22142,,AL,1899
PP2044750,Marion,-97.00778,38.35332,,KS,1898
PP2972826,Thayer,-91.54078,36.52236,,MO,1898
PP1220650,El Portal,-80.19616,25.85532,,FL,1897
PP5360230,Royal City,-119.62074,46.90190,,WA,1897
PP4032850,Hartshorne,-95.56192,34.83879,,OK,1896
PP0119744,Dauphin Island,-88.17127,30.25091,,AL,1895
PP2639500,Howard City,-85.46611,43.39327,,MI,1895
PP1318000,Colquitt,-84.73238,31.17321,,GA,1894
PP3433150,Hopewell,-74.76380,40.38931,,NJ,1894
PP3763680,Sparta,-81.12260,36.50298,,NC,1894
PP2662340,Parchment,-85.56534,42.32749,,MI,1893
PP4718420,Cross Plains,-86.67664,36.54125,,TN,1893
PP4847330,Meadowlakes,-98.29507,30.56422,,TX,1893
PP0502740,Augusta,-91.36086,35.28655,,AR,1892
PP2850880,Nettleton,-88.62630,34.08307,,MS,1892
PP4037100,Inola,-95.55156,36.11315,,OK,1892
PP1772468,Steeleville,-89.66241,38.00841,,IL,1890
PP2689000,Yale,-82.79756,43.12825,,MI,1890
PP4267304,St. Lawrence,-75.86382,40.32591,,PA,1890
PP5526350,Fontana-on-Geneva Lake,-88.56604,42.54521,,WI,1890
PP4856156,Patton Village,-95.16506,30.19636,,TX,1888
PP1748554,Merrionette Park,-87.70121,41.68112,,IL,1886
PP4870544,Stratford,-102.07603,36.33757,,TX,1886
PP3969708,St. Paris,-83.96435,40.12694,,OH,1885
PP1362244,Porterdale,-83.89479,33.57371,,GA,1884
PP0545080,Melbourne,-91.88152,36.06397,,AR,1883
PP0536040,Judsonia,-91.64161,35.27643,,AR,1881
PP2861160,Raymond,-90.40902,32.26097,,MS,1881
PP4758120,Pikeville,-85.19336,35.61536,,TN,1880
PP5580475,Trempealeau,-91.42800,44.00223,,WI,1880
PP1803718,Battle Ground,-86.85268,40.50751,,IN,1879
PP1355468,Nicholson,-83.42506,34.11662,,GA,1878
PP2732840,Kenyon,-92.98640,44.27255,,MN,1878
PP2140114,Jamestown,-85.06443,36.99059,,KY,1876
PP2646360,Laurium,-88.43819,47.23511,,MI,1876
PP1380592,Warrenton,-82.66543,33.40607,,GA,1875
PP4721400,Dover,-87.84377,36.48159,,TN,1875
PP1752116,New Athens,-89.87362,38.31894,,IL,1873
PP3047425,Malta,-107.87023,48.35550,,MT,1872
PP4880058,Woodcreek,-98.11153,30.02665,,TX,1872
PP1700568,Albion,-88.05763,38.37660,,IL,1871
PP1956325,New London,-91.40066,40.92292,,IA,1870
PP2867040,Shelby,-90.76509,33.95053,,MS,1870
PP4128450,Gearhart,-123.91848,46.03172,,OR,1870
PP3910940,Caldwell,-81.51298,39.74635,,OH,1869
PP1081350,Wyoming,-75.56492,39.11241,,DE,1868
PP4808104,Beverly Hills,-97.15635,31.52234,,TX,1867
PP4865024,San Augustine,-94.11089,31.52990,,TX,1867
PP1812610,Churubusco,-85.31962,41.23095,,IN,1866
PP3924486,Edgerton,-84.74984,41.44955,,OH,1866
PP2920314,Duenweg,-94.40925,37.08919,,MO,1864
PP3641432,Lattingtown,-73.59534,40.89464,,NY,1864
PP3702960,Badin,-80.11834,35.40715,,NC,1864
PP3620951,Dryden,-76.30139,42.49083,,NY,1863
PP3650298,New Hartford,-75.28862,43.07104,,NY,1862
PP2756284,Rushford,-91.75383,43.81344,,MN,1861
PP2957422,Piedmont,-90.69575,37.15037,,MO,1861
PP0131384,Graysville,-86.94140,33.63376,,AL,1860
PP0167800,Samson,-86.04673,31.11242,,AL,1860
PP4121250,Durham,-122.75799,45.39446,,OR,1860
PP1740559,Lacon,-89.40633,41.02290,,IL,1859
PP4815112,Clarendon,-100.89211,34.93691,,TX,1859
PP1768705,Sesser,-89.05081,38.09034,,IL,1857
PP4245592,Lykens,-76.69838,40.56411,,PA,1857
PP5512250,Cameron,-91.73975,45.40359,,WI,1857
PP3657518,Phelps,-77.06212,42.95806,,NY,1856
PP4223600,Emporium,-78.23404,41.51041,,PA,1856
PP5345985,Millwood,-117.28008,47.68557,,WA,1856
PP1975990,Stuart,-94.31811,41.50046,,IA,1855
PP4221712,East Pittsburgh,-79.83820,40.39687,,PA,1855
PP4811116,Buffalo,-96.06616,31.45891,,TX,1855
PP4869272,Southside Place,-95.43548,29.70869,,TX,1855
PP0427050,Gila Bend,-112.71546,32.96624,,AZ,1854
PP1771240,South Roxana,-90.05994,38.81061,,IL,1854
PP2134732,Harlan,-83.31948,36.84127,,KY,1854
PP2926308,Gallatin,-93.96401,39.91035,,MO,1854
PP4140650,Lakeside,-124.17193,43.58450,,OR,1854
PP4712880,Chapel Hill,-86.69690,35.62804,,TN,1854
PP2651820,Marlette,-83.08052,43.32644,,MI,1853
PP2911638,Carterville,-94.43881,37.14659,,MO,1853
PP3706000,Biscoe,-79.77971,35.35894,,NC,1852
PP5351970,Oroville,-119.42997,48.94695,,WA,1852
PP4831964,Hamlin,-100.13250,32.88999,,TX,1851
PP4837528,Jefferson,-94.35084,32.76349,,TX,1851
PP4868828,Sour Lake,-94.40428,30.13775,,TX,1851
PP5532325,Hammond,-92.43807,44.96902,,WI,1851
PP4205504,Ben Avon,-80.08214,40.50516,,PA,1850
PP4272080,South Connellsville,-79.57548,39.99252,,PA,1850
PP0178480,Vernon,-88.11429,33.75882,,AL,1849
PP3979268,Valley View,-81.60830,41.38150,,OH,1849
PP4002650,Arkoma,-94.44833,35.33025,,OK,1849
PP4109050,Brownsville,-122.98329,44.39219,,OR,1849
PP4836032,Ingram,-99.23751,30.07705,,TX,1849
PP4846824,Mart,-96.83055,31.54147,,TX,1849
PP0143240,Linden,-87.79258,32.30136,,AL,1848
PP3844780,Langdon,-98.37526,48.76221,,ND,1847
PP1347784,Ludowici,-81.74029,31.71401,,GA,1846
PP0518550,Des Arc,-91.50683,34.97843,,AR,1845
PP1745785,Mackinaw,-89.35546,40.53392,,IL,1845
PP4615140,Custer,-103.59964,43.76673,,SD,1844
PP1600100,Aberdeen,-112.83838,42.94410,,ID,1843
PP2678140,Tawas City,-83.52299,44.26715,,MI,1843
PP3439390,Lavallette,-74.07188,39.96947,,NJ,1843
PP4861700,Rhome,-97.49320,33.07890,,TX,1843
PP5521225,Durand,-91.96031,44.62241,,WI,1843
PP1963975,Pocahontas,-94.66605,42.73702,,IA,1842
PP3947012,Manchester,-83.60660,38.68924,,OH,1842
PP1250950,Ocean Ridge,-80.04681,26.53094,,FL,1841
PP3466330,Sea Girt,-74.03384,40.13050,,NJ,1841
PP3613585,Central Square,-76.14188,43.28599,,NY,1840
PP4705140,Berry Hill,-86.76745,36.11962,,TN,1840
PP1704871,Bellevue,-89.67319,40.68764,,IL,1839
PP4706960,Bluff City,-82.27789,36.45948,,TN,1839
PP0118856,Crossville,-85.99974,34.28270,,AL,1838
PP4079250,Waurika,-98.02629,34.18375,,OK,1838
PP3618047,Cooperstown,-74.93066,42.69888,,NY,1837
PP4206240,Big Beaver,-80.35768,40.82264,,PA,1837
PP0529200,Gurdon,-93.15391,33.91603,,AR,1836
PP2904960,Bernie,-89.97069,36.67172,,MO,1834
PP3684143,Youngstown,-79.04223,43.24955,,NY,1834
PP4562530,St. George,-80.57946,33.18607,,SC,1834
PP4822552,Eden,-99.84396,31.21625,,TX,1834
PP0173728,Sulligent,-88.12663,33.89119,,AL,1832
PP1312120,Butler,-84.23733,32.55719,,GA,1832
PP1849266,Milan,-85.12013,39.12518,,IN,1832
PP2848760,Moorhead,-90.50627,33.44942,,MS,1832
PP4254776,North Belle Vernon,-79.86396,40.13205,,PA,1832
PP0142472,Level Plains,-85.76872,31.30712,,AL,1831
PP4837084,Itasca,-97.14795,32.15867,,TX,1831
PP2844680,Magnolia,-90.46953,31.16116,,MS,1830
PP4247872,Martinsburg,-78.32429,40.31092,,PA,1830
PP3916378,Coal Grove,-82.63585,38.49223,,OH,1827
PP4562620,St. Matthews,-80.77875,33.66464,,SC,1827
PP4805768,Bartonville,-97.14918,33.08468,,TX,1827
PP3147815,Superior,-98.06184,40.02173,,NE,1826
PP4222016,East Washington,-80.23244,40.17444,,PA,1826
PP1359808,Pearson,-82.85396,31.29721,,GA,1825
PP1375888,Tennille,-82.81323,32.93656,,GA,1825
PP0558490,Rector,-90.29352,36.26416,,AR,1824
PP3139100,Pierce,-97.52920,42.19948,,NE,1822
PP4237640,Jacobus,-76.71213,39.88246,,PA,1822
PP0504180,Bay,-90.55214,35.74606,,AR,1821
PP2119108,Cumberland,-82.99610,36.98697,,KY,1821
PP4874216,Uhland,-97.79537,29.96310,,TX,1821
PP4877152,Wellington,-100.21398,34.85381,,TX,1821
PP2457650,Oakland,-79.40235,39.41714,,MD,1820
PP4263408,Rankin,-79.88382,40.41336,,PA,1820
PP0107456,Blountsville,-86.58392,34.07584,,AL,1818
PP1871612,South Whitley,-85.62453,41.08405,,IN,1818
PP0133256,Harpersville,-86.42843,33.31773,,AL,1817
PP0437200,Kearny,-110.90709,33.05639,,AZ,1817
PP1944535,Leon,-93.75557,40.74134,,IA,1817
PP4215888,Conyngham,-76.05985,40.99124,,PA,1817
PP2033450,Humboldt,-95.43615,37.81239,,KS,1816
PP1922980,Durant,-90.91381,41.60113,,IA,1815
PP2805100,Belmont,-88.20831,34.50503,,MS,1815
PP4224536,Fairchance,-79.75400,39.82509,,PA,1815
PP3711340,Cedar Point,-77.08152,34.68576,,NC,1814
PP1854900,North Judson,-86.77697,41.21610,,IN,1813
PP3408170,Brooklawn,-75.12040,39.87935,,NJ,1813
PP3423940,Folsom,-74.84316,39.59674,,NJ,1813
PP4709880,Burns,-87.32036,36.05784,,TN,1813
PP4842844,Linden,-94.36263,33.01095,,TX,1813
PP2760250,Silver Bay,-91.27681,47.29331,,MN,1812
PP5575400,Spencer,-90.29846,44.75362,,WI,1812
PP1725414,Farmer City,-88.64181,40.24812,,IL,1811
PP1868868,Shadeland,-86.96369,40.34482,,IN,1811
PP2978856,Weston,-94.89126,39.40413,,MO,1811
PP0174400,Sylvania,-85.80472,34.56204,,AL,1809
PP4926940,Francis,-111.28223,40.61251,,UT,1809
PP1933465,Guttenberg,-91.10877,42.78856,,IA,1808
PP4262128,Port Carbon,-76.16662,40.69691,,PA,1808
PP4103850,Banks,-123.10707,45.61494,,OR,1807
PP3954250,Newburgh Heights,-81.66274,41.45094,,OH,1806
PP4752820,New Johnsonville,-87.96946,36.01647,,TN,1806
PP4868708,Somerset,-98.65685,29.22861,,TX,1806
PP1360032,Pendergrass,-83.67886,34.16594,,GA,1805
PP3851500,Mayville,-97.32635,47.49818,,ND,1805
PP3953690,Navarre,-81.51581,40.72772,,OH,1805
PP1665530,Priest River,-116.90543,48.18432,,ID,1804
PP4283200,West Homestead,-79.91019,40.39378,,PA,1803
PP4844020,Lorena,-97.21020,31.38311,,TX,1803
PP2968204,Slater,-93.06535,39.22328,,MO,1802
PP4743700,Loretto,-87.43946,35.08097,,TN,1802
PP2919792,Doniphan,-90.82186,36.62335,,MO,1801
PP1352696,Morgan,-84.60324,31.53810,,GA,1800
PP2020350,Elkhart,-101.89442,37.00375,,KS,1800
PP3003475,Baker,-104.27426,46.36428,,MT,1800
PP3243000,Lovelock,-118.47744,40.17874,,NV,1799
PP1209700,Callahan,-81.83191,30.56544,,FL,1798
PP3451390,Newfield,-75.01022,39.55104,,NJ,1798
PP3721360,Enfield,-77.66902,36.17992,,NC,1798
PP3560870,Questa,-105.59920,36.71238,,NM,1797
PP3908084,Bradford,-84.42689,40.13005,,OH,1797
PP4957740,Panguitch,-112.43414,37.82277,,UT,1797
PP0884770,Wiggins,-104.07213,40.22843,,CO,1796
PP2878640,Wesson,-90.39504,31.69993,,MS,1796
PP3611825,Cambridge,-73.38130,43.02797,,NY,1796
PP2144362,Lebanon Junction,-85.72235,37.83524,,KY,1795
PP3935882,Holland,-83.70822,41.61925,,OH,1794
PP4827696,Fritch,-101.59643,35.64307,,TX,1794
PP2707282,Braham,-93.17220,45.72235,,MN,1793
PP4880584,Yorktown,-97.50503,28.98281,,TX,1793
PP1711150,Carbon Cliff,-90.39173,41.49807,,IL,1792
PP1825702,Frankton,-85.77198,40.22101,,IN,1792
PP2970828,Stockton,-93.79589,37.69689,,MO,1792
PP3548060,Mesilla,-106.80911,32.26931,,NM,1792
PP5525150,Fall River,-89.04547,43.38585,,WI,1792
PP2140312,Jenkins,-82.64797,37.16949,,KY,1791
PP4223152,Elkland,-77.31406,41.98906,,PA,1791
PP1215575,Cross City,-83.12484,29.63860,,FL,1790
PP2607860,Berrien Springs,-86.34024,41.94726,,MI,1790
PP3942560,Leetonia,-80.76293,40.87884,,OH,1790
PP4236944,Industry,-80.41092,40.65682,,PA,1790
PP1378380,Union Point,-83.07504,33.61882,,GA,1789
PP2646500,Lawton,-85.84650,42.16732,,MI,1789
PP3654155,Oakfield,-78.27102,43.06496,,NY,1789
PP5405788,Belington,-79.94086,39.01508,,WV,1789
PP3678696,Watkins Glen,-76.86699,42.38055,,NY,1788
PP4207560,Bonneauville,-77.13626,39.81043,,PA,1788
PP0168280,Sardis City,-86.11910,34.17241,,AL,1787
PP2051225,North Newton,-97.34632,38.07760,,KS,1787
PP3014650,Choteau,-112.17940,47.81367,,MT,1787
PP5560575,Osseo,-91.21383,44.57983,,WI,1787
PP1807750,Bristol,-85.82465,41.71857,,IN,1785
PP3755040,Ramseur,-79.65477,35.73706,,NC,1785
PP4559425,Reidville,-82.11064,34.86581,,SC,1785
PP1865016,Roanoke,-85.38076,40.96446,,IN,1784
PP4731490,Gruetli-Laager,-85.63740,35.37257,,TN,1784
PP2754934,Rock Creek,-92.90351,45.76465,,MN,1782
PP2238092,Jean Lafitte,-90.10157,29.75340,,LA,1781
PP2748598,Oronoco,-92.53919,44.15845,,MN,1781
PP1663100,Pinehurst,-116.23175,47.53631,,ID,1780
PP5500275,Adams,-89.81655,43.95524,,WI,1780
PP2607960,Bessemer,-90.04984,46.47758,,MI,1779
PP5170096,Saltville,-81.76291,36.87591,,VA,1779
PP5476516,Star City,-79.98663,39.65916,,WV,1778
PP1879010,Vevay,-85.08215,38.74056,,IN,1777
PP2482750,Westernport,-79.04209,39.48747,,MD,1777
PP4878628,Whitewright,-96.39491,33.51116,,TX,1776
PP2612480,Caledonia,-85.51710,42.79474,,MI,1775
PP5316795,Davenport,-118.15188,47.65504,,WA,1775
PP5579625,Thorp,-90.80218,44.95796,,WI,1775
PP0856860,Pagosa Springs,-107.00356,37.26342,,CO,1773
PP4205384,Bellwood,-78.33327,40.60068,,PA,1773
PP0800925,Akron,-103.22027,40.16347,,CO,1772
PP1678850,Sun Valley,-114.33420,43.68385,,ID,1771
PP1915420,Columbus Junction,-91.36393,41.27885,,IA,1771
PP4834700,Honey Grove,-95.90862,33.58810,,TX,1771
PP4717700,Cowan,-86.01412,35.16303,,TN,1770
PP5365625,South Bend,-123.80185,46.66989,,WA,1770
PP1710630,Cambria,-89.11936,37.77936,,IL,1769
PP5566150,Randolph,-89.00281,43.53947,,WI,1769
PP0520320,Earle,-90.46430,35.27338,,AR,1768
PP3679015,Weedsport,-76.56361,43.04812,,NY,1768
PP0111032,Butler,-88.21078,32.09648,,AL,1767
PP2069850,Syracuse,-101.79676,37.95358,,KS,1767
PP4523830,Estill,-81.24119,32.75386,,SC,1767
PP5511475,Butler,-88.07223,43.10845,,WI,1766
PP2626640,Evart,-85.27053,43.89881,,MI,1765
PP4806060,Bayou Vista,-94.93921,29.32557,,TX,1765
PP2445400,Landover Hills,-76.89450,38.94246,,MD,1764
PP2805140,Belzoni,-90.48629,33.18050,,MS,1764
PP3858740,Oakes,-98.08712,46.13970,,ND,1764
PP1246525,Montverde,-81.67413,28.60247,,FL,1763
PP1336220,Hamilton,-84.87526,32.76467,,GA,1763
PP3676331,Upper Brookville,-73.56290,40.84750,,NY,1763
PP4102000,Amity,-123.19967,45.11616,,OR,1763
PP4248176,Mayfield,-75.53107,41.53967,,PA,1763
PP4830056,Goldthwaite,-98.57352,31.45081,,TX,1762
PP5471356,St. Marys,-81.20367,39.39443,,WV,1762
PP5564175,Port Edwards,-89.85440,44.34316,,WI,1761
PP1770460,Somonauk,-88.68748,41.63475,,IL,1760
PP2220155,Delcambre,-91.99171,29.95105,,LA,1760
PP5586400,Weyauwega,-88.93313,44.32359,,WI,1760
PP2180706,Warsaw,-84.89253,38.78356,,KY,1759
PP2948062,Milan,-93.12400,40.20324,,MO,1759
PP3717860,Drexel,-81.60876,35.75684,,NC,1759
PP3961420,Peebles,-83.40938,38.94629,,OH,1759
PP5477188,Stonewood,-80.30544,39.25012,,WV,1759
PP1211362,Century,-87.26472,30.97731,,FL,1758
PP2717126,Dundas,-93.20379,44.42769,,MN,1758
PP4809748,Boyd,-97.56321,33.08435,,TX,1757
PP1266725,Sneads,-84.92561,30.70857,,FL,1756
PP2900244,Adrian,-94.34295,38.39633,,MO,1756
PP3983734,West Liberty,-83.75836,40.25678,,OH,1756
PP5340070,Long Beach,-124.05781,46.36193,,WA,1756
PP0538290,Lamar,-93.39468,35.44443,,AR,1755
PP2152140,Midway,-84.68614,38.14646,,KY,1755
PP3645480,Marcellus,-76.34050,42.98371,,NY,1755
PP1848456,Meridian Hills,-86.15671,39.88739,,IN,1754
PP3679499,West Carthage,-75.62156,43.97362,,NY,1754
PP4113750,Clatskanie,-123.20449,46.10463,,OR,1753
PP5470084,Romney,-78.75580,39.34455,,WV,1753
PP1746955,Marissa,-89.77141,38.24967,,IL,1752
PP2748796,Osakis,-95.15307,45.86537,,MN,1752
PP2768584,Waterville,-93.57257,44.22189,,MN,1752
PP5668685,Saratoga,-106.81173,41.45239,,WY,1752
PP4226560,Forest City,-75.46923,41.65269,,PA,1751
PP3401090,Alpine,-73.91690,40.96878,,NJ,1750
PP5550225,Mazomanie,-89.79531,43.17245,,WI,1750
PP2261825,Port Barre,-91.95596,30.55552,,LA,1749
PP3677519,Village of the Branch,-73.18223,40.85337,,NY,1749
PP3671322,Stillwater,-73.63927,42.94654,,NY,1748
PP3745140,Mount Pleasant,-80.43183,35.39427,,NC,1748
PP1729392,Girard,-89.78205,39.44658,,IL,1747
PP1736438,Hudson,-88.98902,40.60543,,IL,1747
PP3761060,Sharpsburg,-77.83027,35.86642,,NC,1747
PP5181024,Victoria,-78.22430,36.99444,,VA,1747
PP3919400,Cridersville,-84.14029,40.65054,,OH,1746
PP4224304,Everett,-78.35590,40.01087,,PA,1746
PP2074450,WaKeeney,-99.88146,39.02345,,KS,1745
PP1802044,Argos,-86.25317,41.23762,,IN,1744
PP2140240,Jeffersonville,-83.85546,37.97454,,KY,1744
PP2943760,Lone Jack,-94.18559,38.87090,,MO,1744
PP3740600,Maggie Valley,-83.06279,35.52480,,NC,1744
PP5365345,Soap Lake,-119.48461,47.39109,,WA,1744
PP3925942,Fairfax,-84.39716,39.14323,,OH,1743
PP0132080,Grove Hill,-87.77287,31.69867,,AL,1742
PP1333980,Gordon,-83.33359,32.88619,,GA,1742
PP1229150,Havana,-84.41380,30.63033,,FL,1740
PP3968560,Roseville,-82.07564,39.80653,,OH,1740
PP5121648,Dayton,-78.94111,38.41730,,VA,1740
PP2627740,Fennville,-86.10507,42.59472,,MI,1739
PP1732564,Hampton,-90.40343,41.55655,,IL,1738
PP2113420,Catlettsburg,-82.60302,38.41704,,KY,1738
PP2906382,Bloomfield,-89.92979,36.88764,,MO,1738
PP3984308,West Unity,-84.43030,41.58898,,OH,1738
PP3701380,Andrews,-83.82579,35.19904,,NC,1737
PP3746060,Navassa,-78.03873,34.28338,,NC,1737
PP4277784,Tunkhannock,-75.94906,41.54108,,PA,1737
PP2961562,Richland,-92.39974,37.86114,,MO,1736
PP4936290,Honeyville,-112.08575,41.63612,,UT,1736
PP1279250,Zolfo Springs,-81.78679,27.49258,,FL,1735
PP2100694,Albany,-85.13549,36.69055,,KY,1735
PP4736640,Huntsville,-84.50985,36.41766,,TN,1735
PP2010375,Caney,-95.93193,37.01357,,KS,1732
PP2145136,Lewisport,-86.90282,37.93067,,KY,1732
PP2929998,Hallsville,-92.22676,39.11943,,MO,1732
PP3945696,McArthur,-82.47826,39.24719,,OH,1732
PP0112016,Carbon Hill,-87.52208,33.89499,,AL,1731
PP1726710,Ford Heights,-87.58143,41.51090,,IL,1731
PP1825972,French Lick,-86.61913,38.54555,,IN,1731
PP3669023,South Floral Park,-73.70044,40.71351,,NY,1731
PP2283125,Woodworth,-92.52042,31.17389,,LA,1730
PP3635155,Holley,-78.02919,43.22466,,NY,1730
PP4510720,Calhoun Falls,-82.59650,34.09300,,SC,1730
PP1809874,Cambridge City,-85.17082,39.81208,,IN,1729
PP3656088,Painted Post,-77.09238,42.16376,,NY,1729
PP3712720,Claremont,-81.15472,35.70944,,NC,1729
PP4951580,Monticello,-109.33620,37.86853,,UT,1729
PP4827288,Franklin,-96.48749,31.02501,,TX,1728
PP0468990,Springerville,-109.30689,34.17192,,AZ,1727
PP0517740,Decatur,-94.45804,36.34853,,AR,1727
PP1751232,Moweaqua,-89.02142,39.62579,,IL,1727
PP1756601,Orion,-90.37629,41.35148,,IL,1727
PP3942938,Lewisburg,-84.54346,39.85064,,OH,1726
PP1661210,Paul,-113.78479,42.60427,,ID,1725
PP1673900,Shoshone,-114.40475,42.93619,,ID,1725
PP1980445,Van Meter,-93.94418,41.52464,,IA,1725
PP2686920,White Pigeon,-85.65041,41.79523,,MI,1725
PP3400760,Allentown,-74.59006,40.17858,,NJ,1724
PP4831064,Gregory,-97.29092,27.92324,,TX,1724
PP0120008,Deatsville,-86.38906,32.58904,,AL,1723
PP1926760,Farley,-91.00918,42.44374,,IA,1722
PP2812900,Charleston,-90.05517,34.00765,,MS,1722
PP4822612,Edgewood,-95.88222,32.69076,,TX,1722
PP2077500,Westwood,-94.61558,39.03938,,KS,1721
PP4035500,Hollis,-99.91529,34.68967,,OK,1721
PP2970558,Steele,-89.86210,36.09479,,MO,1720
PP1986835,Woodbine,-95.71106,41.73634,,IA,1718
PP2019825,Edgerton,-94.94361,38.79077,,KS,1718
